"","V1","V2","V3","V4","V5","V6","V7","V8"
"77",80,3.86312391836374,1.44107758264043,1.14512173978921,1.40376655414635,1.40152796908466,0.398538192366169,0.386991204357741
"78",81,4.2979960538958,1.38029293294441,1.93697093748532,1.20750276994635,1.20750276991158,1.22938761291272,1.28368579619259
"79",82,9.25446650844236,2.71551257766371,2.48460065646034,2.67302492248173,2.5102507701913,2.33241780764965,2.48428104736998
"80",83,1.39676073097423,0.296546051079541,3.46555207902451,0.183256226773994,0.183256216960001,0.170338494489316,0.183256216948834
"81",84,0.970151896301528,0.766609129178948,1.67942635726192,0.799250171375578,0.766608735122936,0.484418577076569,0.465126792428669
"82",86,4.42825289506234,2.01379403177845,2.77028028130602,1.76849747324778,1.76849747324622,1.76171443694762,1.75341629683499
"83",87,1.53903909302704,0.645989349292553,3.95653369404589,0.525538830906622,0.525538825745048,0.543118158596635,0.525538825742032
"84",88,7.95430520103618,2.87195186246026,2.19077950156148,2.79264375088408,2.79264375085822,2.18396607168613,2.16269804426464
"85",89,3.43822554310894,2.75354541144757,2.14108307284217,2.51149146529077,2.51149146388613,1.16577548100796,1.15353186808972
"86",90,3.0009255623947,3.00092556239739,2.1015778515538,3.00093782233229,3.0009255623947,1.72574993071781,1.71016302594912
"87",91,6.24049975804187,5.53731859269178,2.69733503457255,5.30326097166856,5.30326097105164,2.26143449603315,2.24846232562083
"88",92,9.43906392485945,3.73072170348088,1.57022668368995,3.47095431915552,3.4709543186372,1.60992975178438,1.4384249672422
"89",93,4.1960686927237,1.38430005602805,1.48016387973571,1.30022946365733,1.30022945946783,0.83678671030694,0.877197719001788
"90",94,7.70792622086048,5.33883565149867,2.92936877074732,5.29044405361666,5.29044405360067,2.60865070211881,2.61551052410872
"91",95,14.533862895922,6.78952390089941,3.36373678945631,6.04013065405123,6.0401306535176,2.37355767611135,2.75741528846603
"92",96,0.108642008184827,0.10007816794654,7.82187953332994,0.0912963939444856,0.0912963939819943,0.0989868500212161,0.103214455722512
"93",97,2.38300499189326,1.75793994807741,3.00320353577116,1.81372147921757,1.75096924769773,1.44532750030019,1.70468446403283
"94",98,5.77380137445228,2.75617466247923,2.4856451624974,2.6047539578291,2.60475395774761,2.05967304824162,2.09846098842284
"95",99,6.90199996384156,3.93235208753575,6.31280615260164,3.77823937627536,3.77823937626653,3.83490952647607,3.77823937626312
